sampling_date,sample_tracker_id,month,season,operator,co2_treatment,ring,block,collar_unique_id,ch4_flux,ch4_mdf,co2_flux,co2_mdf,n2o_flux,n2o_mdf,avg_air_temperature,avg_soil_temperature,avg_soil_moisture
2015-07-10,12353,Oct,Spring,Chris,Ambient,2,1,2.2,-19.753,9.614,87.824,3.801,-8.976,3.941,20.01625,17.4,2.766666666666667
2015-07-10,12354,Oct,Spring,Chris,Ambient,2,1,2.3,-75.73,36.618,79.182,4.195,-4.598,4.349,20.0515,17.9,2.4
2015-07-10,12355,Oct,Spring,Chris,Ambient,2,1,2.5,-24.568,10.654,55.554,4.213,0.668,4.367,20.14025,17.3,1.2
2015-07-10,12356,Oct,Spring,Chris,Ambient,2,1,2.6,-29.721333333333337,14.731666666666667,95.73366666666668,4.111,-2.1806666666666668,4.261666666666667,21.559,17.48888888888889,3.5555555555555554
2015-07-10,12357,Oct,Spring,Chris,Ambient,2,1,2.7,-5.884,10.51,126.011,4.156,5.074,4.308,20.1245,17.6,6.099999999999999
2015-07-10,12358,Oct,Spring,Loic,Ambient,3,2,3.0,-34.391,10.149,122.624,4.013,-0.307,4.16,19.873,17.566666666666666,7.966666666666666
2015-07-10,12359,Oct,Spring,Loic,Ambient,3,2,3.1,-37.117,9.973,129.982,3.943,-0.229,4.088,19.86025,18.03333333333333,7.366666666666667
2015-07-10,12360,Oct,Spring,Loic,Ambient,3,2,3.2,-37.152,10.483,124.252,4.145,0.8971666666666667,4.297,19.9825,18.0,7.333333333333332
2015-07-10,12361,Oct,Spring,Loic,Ambient,3,2,3.4,-36.317,10.367,127.853,4.099,1.232,4.25,19.62375,17.666666666666668,5.0
2015-07-10,12362,Oct,Spring,Loic,Ambient,3,2,3.5,-26.219,10.313,112.905,4.078,1.854,4.227,18.87225,17.6,9.666666666666666
2015-07-10,12363,Oct,Spring,Loic,Ambient,3,2,3.6,-29.747,10.231,165.828,4.045,1.232,4.194,19.3715,17.733333333333334,8.333333333333334
2015-07-10,12364,Oct,Spring,Loic,Ambient,3,2,3.7,-35.26,9.991,127.551,3.951,1.601,4.095,20.26525,18.066666666666666,7.633333333333333
2015-07-10,12365,Oct,Spring,Jasmine,Elevated,4,2,4.0,-26.985,10.658,130.747,4.214,5.116,4.369,18.72025,17.633333333333336,4.933333333333334
2015-07-10,12366,Oct,Spring,Jasmine,Elevated,4,2,4.1,13.514,10.937,219.714,4.324,9.192,4.483,19.0285,17.833333333333332,11.833333333333336
2015-07-10,12367,Oct,Spring,Jasmine,Elevated,4,2,4.3,-12.305,9.844,152.758,3.892,-1.54,4.035,19.39025,17.633333333333333,11.366666666666667
2015-07-10,12368,Oct,Spring,Jasmine,Elevated,4,2,4.4,-22.943,10.49,176.733,4.148,6.418,4.3,19.327,18.133333333333336,9.9
2015-07-10,12369,Oct,Spring,Jasmine,Elevated,4,2,4.5,-21.178,10.407,150.037,4.115,6.962,4.266,19.87425,17.766666666666666,9.966666666666667
2015-07-10,12370,Oct,Spring,Jasmine,Elevated,4,2,4.6,-16.296,10.926,171.641,4.32,11.814,4.479,19.31225,17.733333333333334,12.966666666666667
2015-07-10,12371,Oct,Spring,Jasmine,Elevated,4,2,4.7,-21.613,9.817,107.771,3.882,3.666,4.024,19.22425,17.266666666666666,4.666666666666667
2015-07-10,12372,Oct,Spring,Jasmine,Elevated,5,3,5.0,-17.057,9.807,134.368,3.878,2.892,4.02,19.99925,17.8,16.166666666666668
2015-07-10,12373,Oct,Spring,Jasmine,Elevated,5,3,5.1,-31.469,10.025,141.948,3.964,7.038,4.109,20.203,17.5,13.699999999999998
2015-07-10,12374,Oct,Spring,Jasmine,Elevated,5,3,5.2,-42.277,10.263,124.63,4.058,5.059,4.207,19.847,17.533333333333335,9.266666666666667
2015-07-10,12375,Oct,Spring,Jasmine,Elevated,5,3,5.3,-17.49,10.357,126.622,4.095,3.932,4.246,20.814,17.7,11.133333333333333
2015-07-10,12376,Oct,Spring,Jasmine,Elevated,5,3,5.4,-23.133,10.442,132.789,4.129,0.522,4.28,20.225250000000006,17.9,15.066666666666668
2015-07-10,12377,Oct,Spring,Jasmine,Elevated,5,3,5.5,-31.128,9.894,167.273,3.912,0.413,4.056,20.28025,17.633333333333336,10.4
2015-07-10,12378,Oct,Spring,Jasmine,Elevated,5,3,5.6,-24.214,10.363,112.068,4.098,1.068,4.248,20.64175,17.533333333333335,17.266666666666666
2015-07-10,12379,Oct,Spring,Loic,Ambient,6,3,6.1,-43.642,10.451,92.801,4.132,11.991,4.284,20.87325,17.58666666666667,4.6
2015-07-10,12380,Oct,Spring,Loic,Ambient,6,3,6.2,-31.207,10.349,109.754,4.092,4.252,4.242,20.123,17.61,4.266666666666667
2015-07-10,12381,Oct,Spring,Loic,Ambient,6,3,6.3,-42.838,10.02,106.863,3.962,6.634,4.107,20.36025,17.540000000000006,6.8
2015-07-10,12382,Oct,Spring,Loic,Ambient,6,3,6.4,-21.43,10.527,109.311,4.162,0.296,4.315,20.99975,17.506666666666668,7.666666666666668
2015-07-10,12383,Oct,Spring,Loic,Ambient,6,3,6.5,-38.651,10.719,102.854,4.238,5.825,4.394,20.49825,17.433333333333334,6.7333333333333325
2015-07-10,12384,Oct,Spring,Loic,Ambient,6,3,6.6,-24.932,10.178,134.399,4.024,2.584,4.172,20.891,17.83,5.800000000000002
2015-07-10,12385,Oct,Spring,Loic,Ambient,6,3,6.7,-46.338,10.131,68.11,4.006,1.671,4.153,20.858500000000006,17.656666666666666,5.133333333333333
2015-10-11,12660,Nov,Spring,Loic,Elevated,1,1,1.0,2.471,10.116,185.032,4.0,2.25,4.146,31.099,20.2,12.133333333333335
2015-10-11,12661,Nov,Spring,Loic,Elevated,1,1,1.1,-8.263,9.809,209.798,3.878,9.935,4.021,28.61025,20.233333333333334,11.166666666666664
2015-10-11,12662,Nov,Spring,Loic,Elevated,1,1,1.2,-9.745,9.573,188.604,3.785,9.267,3.924,27.1795,19.3,17.766666666666666
2015-10-11,12663,Nov,Spring,Loic,Elevated,1,1,1.4,-16.734,10.053,203.228,3.975,12.003,4.121,30.189000000000004,19.83333333333333,13.4
2015-10-11,12664,Nov,Spring,Loic,Elevated,1,1,1.5,-15.093,10.094,152.773,3.991,14.208,4.138,31.27975,19.6,18.733333333333334
2015-10-11,12665,Nov,Spring,Loic,Elevated,1,1,1.6,-9.951,10.736,197.616,4.245,15.024,4.401,27.9995,19.5,14.366666666666667
2015-10-11,12666,Nov,Spring,Loic,Elevated,1,1,1.7,-10.286,10.037,186.083,3.969,-4.104,4.114,27.37675,19.766666666666666,12.333333333333336
2015-10-11,12667,Nov,Spring,Loic,Ambient,2,1,2.0,-3.98,10.431,167.087,4.125,12.022,4.276,23.2515,18.8,12.2
2015-10-11,12668,Nov,Spring,Loic,Ambient,2,1,2.1,-4.608,10.403,177.955,4.114,10.732,4.264,20.87325,18.366666666666667,14.833333333333336
2015-10-11,12669,Nov,Spring,Loic,Ambient,2,1,2.2,-14.968,9.361,154.066,3.702,-4.182,3.837,27.929,18.933333333333334,12.2
2015-10-11,12670,Nov,Spring,Loic,Ambient,2,1,2.3,-11.676,10.36,208.098,4.096,16.449,4.247,27.111,18.966666666666672,12.1
2015-10-11,12671,Nov,Spring,Loic,Ambient,2,1,2.5,-9.159,10.502,156.281,4.153,5.998,4.305,24.40775,18.366666666666664,9.733333333333334
2015-10-11,12672,Nov,Spring,Loic,Ambient,2,1,2.6,-5.626,10.405,135.479,4.114,16.36,4.265,26.728,18.83333333333333,14.2
2015-10-11,12673,Nov,Spring,Loic,Ambient,2,1,2.7,-9.421,10.345,200.415,4.09,29.854,4.24,24.81625,18.53333333333333,16.733333333333334
2015-10-11,12674,Nov,Spring,Chris,Ambient,3,2,3.0,-17.752,10.02,185.49,3.962,-13.576,4.107,23.66575,18.466666666666672,12.966666666666667
2015-10-11,12675,Nov,Spring,Chris,Ambient,3,2,3.1,-24.283,9.772,173.35,3.864,-1.556,4.005,25.89475,18.966666666666665,13.366666666666667
2015-10-11,12676,Nov,Spring,Chris,Ambient,3,2,3.2,-17.607,10.39,172.054,4.108,-2.055,4.259,22.600250000000006,18.733333333333334,13.0
2015-10-11,12677,Nov,Spring,Chris,Ambient,3,2,3.4,-23.498,10.232,186.628,4.046,4.199,4.194,23.488000000000003,18.9,11.9
2015-10-11,12678,Nov,Spring,Chris,Ambient,3,2,3.5,-17.649,10.038,168.358,3.969,3.598,4.115,26.87475,19.233333333333334,15.7
2015-10-11,12679,Nov,Spring,Chris,Ambient,3,2,3.6,-20.4,9.973,174.491,3.943,2.721,4.088,26.955,19.366666666666664,14.333333333333336
2015-10-11,12680,Nov,Spring,Chris,Ambient,3,2,3.7,-14.783,9.858,153.307,3.898,1.839,4.041,24.228,18.766666666666666,14.966666666666667
2015-10-11,12681,Nov,Spring,Chris,Elevated,4,2,4.0,-16.827,10.279,208.961,4.064,5.468,4.213,29.486,19.7,12.266666666666666
2015-10-11,12682,Nov,Spring,Chris,Elevated,4,2,4.1,-11.871,10.547,174.248,4.17,-1.545,4.323,29.828000000000007,19.500000000000004,14.699999999999998
2015-10-11,12683,Nov,Spring,Chris,Elevated,4,2,4.3,-12.85,9.534,211.197,3.77,5.971,3.908,28.893,19.266666666666666,11.133333333333335
2015-10-11,12684,Nov,Spring,Chris,Elevated,4,2,4.4,-15.494,10.21,218.308,4.037,5.795,4.185,27.3745,19.5,13.266666666666666
2015-10-11,12685,Nov,Spring,Chris,Elevated,4,2,4.5,2.418,10.085,202.034,3.988,22.148,4.134,29.224,19.466666666666665,14.4
2015-10-11,12686,Nov,Spring,Chris,Elevated,4,2,4.6,-4.776,10.439,272.096,4.128,17.416,4.279,33.03125,20.266666666666666,13.333333333333336
2015-10-11,12687,Nov,Spring,Chris,Elevated,4,2,4.7,-16.164,9.608,175.944,3.799,20.552,3.938,25.60375,19.233333333333334,11.199999999999998
2015-10-11,12688,Nov,Spring,nan,Elevated,5,3,5.0,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12689,Nov,Spring,nan,Elevated,5,3,5.1,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12690,Nov,Spring,nan,Elevated,5,3,5.2,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12691,Nov,Spring,nan,Elevated,5,3,5.3,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12692,Nov,Spring,nan,Elevated,5,3,5.4,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12693,Nov,Spring,nan,Elevated,5,3,5.5,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12694,Nov,Spring,nan,Elevated,5,3,5.6,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12695,Nov,Spring,nan,Ambient,6,3,6.1,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12696,Nov,Spring,nan,Ambient,6,3,6.2,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12697,Nov,Spring,nan,Ambient,6,3,6.3,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12698,Nov,Spring,nan,Ambient,6,3,6.4,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12699,Nov,Spring,nan,Ambient,6,3,6.5,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12700,Nov,Spring,nan,Ambient,6,3,6.6,nan,nan,nan,nan,nan,nan,,,
2015-10-11,12701,Nov,Spring,nan,Ambient,6,3,6.7,nan,nan,nan,nan,nan,nan,,,
2015-11-30,13112,Dec,Spring,Chris,Elevated,1,1,1.0,1.491,10.182,187.063,4.026,10.113,4.174,29.10975,21.73333333333333,9.8
2015-11-30,13113,Dec,Spring,Chris,Elevated,1,1,1.1,12.4,9.79,208.553,3.871,10.405,4.013,29.17825,22.33333333333333,7.666666666666668
2015-11-30,13114,Dec,Spring,Chris,Elevated,1,1,1.2,29.544,9.547,233.4,3.775,19.256,3.914,27.97775,21.466666666666672,12.366666666666667
2015-11-30,13115,Dec,Spring,Chris,Elevated,1,1,1.4,-19.592,10.071,164.52,3.982,10.397,4.128,29.62475,21.600000000000005,11.766666666666666
2015-11-30,13116,Dec,Spring,Chris,Elevated,1,1,1.5,-14.496,10.178,235.363,4.024,20.259,4.172,28.78225,21.566666666666666,13.366666666666667
2015-11-30,13117,Dec,Spring,Chris,Elevated,1,1,1.6,-24.918,10.522,196.082,4.161,4.053,4.313,34.119,21.866666666666664,9.966666666666667
2015-11-30,13118,Dec,Spring,Chris,Elevated,1,1,1.7,-2.595166666666666,10.048333333333334,204.16349999999997,3.9731666666666663,12.413833333333335,4.119,30.29816666666667,21.76111111111111,10.822222222222223
2015-11-30,13119,Dec,Spring,Jasmine,Ambient,2,1,2.0,-21.943,10.255,163.797,4.055,7.385,4.204,28.32925,21.73333333333333,8.133333333333333
2015-11-30,13120,Dec,Spring,Jasmine,Ambient,2,1,2.1,-2.06,10.224,225.781,4.042,16.693,4.191,26.04075,21.433333333333334,8.966666666666667
2015-11-30,13121,Dec,Spring,Jasmine,Ambient,2,1,2.2,-13.118,9.214,155.206,3.643,5.32,3.777,32.73175,22.16666666666667,7.433333333333334
2015-11-30,13122,Dec,Spring,Jasmine,Ambient,2,1,2.3,0.782,10.236,218.59,4.047,34.393,4.196,30.74925,22.133333333333336,9.333333333333334
2015-11-30,13123,Dec,Spring,Jasmine,Ambient,2,1,2.5,-9.192166666666667,10.342,166.089,4.089,12.636,4.239,28.999000000000002,21.7,5.0
2015-11-30,13124,Dec,Spring,Jasmine,Ambient,2,1,2.6,1.841,10.338,142.569,4.088,26.063,4.238,28.64325,21.8,9.366666666666667
2015-11-30,13125,Dec,Spring,Jasmine,Ambient,2,1,2.7,-20.655,10.131,212.978,4.006,17.081666666666667,4.153,31.09925,22.066666666666666,12.6
2015-11-30,13126,Dec,Spring,Loic,Ambient,3,2,3.0,-5.307666666666667,9.992333333333333,161.95000000000002,3.951,2.4896000000000003,4.095999999999999,26.212000000000003,21.477777777777778,22.075
2015-11-30,13127,Dec,Spring,Loic,Ambient,3,2,3.1,-20.972,9.764,146.677,3.861,2.861,4.002,26.127,21.433333333333334,22.075
2015-11-30,13128,Dec,Spring,Loic,Ambient,3,2,3.2,9.909,10.332,159.755,4.085,0.431,4.235,24.2675,21.433333333333334,22.075
2015-11-30,13129,Dec,Spring,Loic,Ambient,3,2,3.4,-12.46,10.087,162.244,3.988,4.923,4.135,27.767,21.633333333333336,22.075
2015-11-30,13130,Dec,Spring,Loic,Ambient,3,2,3.5,-7.658,10.004,161.695,3.956,4.51,4.101,27.894000000000002,21.566666666666666,22.075
2015-11-30,13131,Dec,Spring,Loic,Ambient,3,2,3.6,15.246,9.938,166.499,3.93,2.4896000000000003,4.074,27.98775,21.433333333333334,22.075
2015-11-30,13132,Dec,Spring,Loic,Ambient,3,2,3.7,-15.911,9.829,174.83,3.886,-0.277,4.029,25.101999999999997,21.366666666666664,22.075
2015-11-30,13133,Dec,Spring,Jasmine,Elevated,4,2,4.0,-9.619,10.429,195.33,4.124,4.936,4.275,25.127,21.03333333333333,8.866666666666667
2015-11-30,13134,Dec,Spring,Jasmine,Elevated,4,2,4.1,-3.116,10.732,195.09,4.243,7.189,4.399,24.603250000000006,21.233333333333334,11.933333333333332
2015-11-30,13135,Dec,Spring,Jasmine,Elevated,4,2,4.3,-15.19,9.649,158.469,3.815,7.204,3.955,25.291,20.9,8.033333333333333
2015-11-30,13136,Dec,Spring,Jasmine,Elevated,4,2,4.4,3.615,10.22,196.3,4.041,-0.509,4.189,27.0795,21.266666666666673,10.800000000000002
2015-11-30,13137,Dec,Spring,Jasmine,Elevated,4,2,4.5,-17.735,10.206,172.167,4.035,6.901,4.183,25.645,21.066666666666666,11.966666666666667
2015-11-30,13138,Dec,Spring,Jasmine,Elevated,4,2,4.6,-15.349,10.768,211.002,4.258,20.613,4.414,23.613000000000003,21.2,11.2
2015-11-30,13139,Dec,Spring,Jasmine,Elevated,4,2,4.7,-12.562,9.635,179.561,3.81,9.431,3.949,24.75,20.866666666666667,5.966666666666666
2015-11-30,13140,Dec,Spring,Loic,Elevated,5,3,5.0,-25.488,9.519,129.791,3.764,-1.19,3.902,28.893,20.9,18.77
2015-11-30,13141,Dec,Spring,Loic,Elevated,5,3,5.1,-28.422,9.734,161.204,3.849,2.6933999999999996,13.771,29.0005,21.133333333333333,18.77
2015-11-30,13142,Dec,Spring,Loic,Elevated,5,3,5.2,-35.05,9.943,160.754,3.932,1.752,4.076,29.26625,21.366666666666664,18.77
2015-11-30,13143,Dec,Spring,Loic,Elevated,5,3,5.3,-26.504,10.135,101.167,4.007,3.901,4.154,27.267,21.2,18.77
2015-11-30,13144,Dec,Spring,Loic,Elevated,5,3,5.4,12.937,10.081,185.642,3.986,8.78,4.132,30.7365,21.766666666666666,18.77
2015-11-30,13145,Dec,Spring,Loic,Elevated,5,3,5.5,-41.338,9.586,195.716,3.79,0.224,3.929,29.72275,21.3,18.77
2015-11-30,13146,Dec,Spring,Loic,Elevated,5,3,5.6,-23.977500000000003,9.832999999999998,155.71233333333333,3.888,2.6933999999999996,5.660666666666668,28.54433333333333,21.277777777777775,18.77
2015-11-30,13147,Dec,Spring,Chris,Ambient,6,3,6.1,-41.851,10.267,195.596,4.06,14.234,4.208,26.158,21.2,10.633333333333333
2015-11-30,13148,Dec,Spring,Chris,Ambient,6,3,6.2,-23.32,10.147,205.664,4.012,6.236,4.159,25.986,21.03333333333333,8.066666666666668
2015-11-30,13149,Dec,Spring,Chris,Ambient,6,3,6.3,-24.355,9.842,178.404,3.891,14.036,4.034,25.68,21.133333333333336,12.1
2015-11-30,13150,Dec,Spring,Chris,Ambient,6,3,6.4,-21.762,10.395,152.704,4.11,8.591,4.261,24.728,20.4,11.266666666666666
2015-11-30,13151,Dec,Spring,Chris,Ambient,6,3,6.5,-29.189,10.585,193.705,4.185,50.576,4.339,25.75,21.0,12.9
2015-11-30,13152,Dec,Spring,Chris,Ambient,6,3,6.6,-22.481,10.055,216.786,3.976,3.136,4.122,24.502,21.1,12.766666666666666
2015-11-30,13153,Dec,Spring,Chris,Ambient,6,3,6.7,-27.159666666666666,10.215166666666667,190.4765,4.039,16.134833333333333,4.187166666666666,26.634000000000004,20.977777777777778,11.28888888888889
2016-01-13,13325,Jan,Summer,Jasmine,Elevated,1,1,1.0,8.647,10.266,155.424,4.059,11.744,4.208,26.627,22.6,19.3
2016-01-13,13326,Jan,Summer,Jasmine,Elevated,1,1,1.1,12.475,9.792,200.543,3.872,59.817,4.014,29.12525,22.866666666666664,19.633333333333333
2016-01-13,13327,Jan,Summer,Jasmine,Elevated,1,1,1.2,26.481,9.603,195.465,3.797,36.972,3.936,26.22625,22.4,21.96666666666667
2016-01-13,13328,Jan,Summer,Jasmine,Elevated,1,1,1.4,-5.849,10.126,256.992,4.004,28.288,4.151,28.0015,22.43333333333333,19.566666666666666
2016-01-13,13329,Jan,Summer,Jasmine,Elevated,1,1,1.5,-9.637,10.213,188.822,4.038,40.199,4.186,27.7495,22.53333333333333,22.23333333333333
2016-01-13,13330,Jan,Summer,Jasmine,Elevated,1,1,1.6,-12.747,10.618,202.292,4.198,13.687,4.352,31.348750000000006,22.53333333333333,19.666666666666668
2016-01-13,13331,Jan,Summer,Jasmine,Elevated,1,1,1.7,-4.657,10.003,165.353,3.955,51.207,4.1,28.4075,22.96666666666667,20.9
2016-01-13,13332,Jan,Summer,Chris,Ambient,2,1,2.0,-5.625,10.414,195.544,4.118,10.081,4.269,23.738000000000003,22.23333333333333,19.166666666666664
2016-01-13,13333,Jan,Summer,Chris,Ambient,2,1,2.1,-13.003,10.282,220.705,4.065,122.236,4.214,24.353250000000006,22.133333333333336,19.33333333333333
2016-01-13,13334,Jan,Summer,Chris,Ambient,2,1,2.2,-3.729,9.455,143.983,3.738,84.61,3.875,24.955,22.23333333333333,21.366666666666664
2016-01-13,13335,Jan,Summer,Chris,Ambient,2,1,2.3,-8.217,10.418,229.154,4.119,96.962,14.74,25.43,22.23333333333333,20.633333333333333
2016-01-13,13336,Jan,Summer,Chris,Ambient,2,1,2.5,-8.395999999999999,10.484,202.429,4.146,8.248,4.298,24.89475,22.0,18.33333333333333
2016-01-13,13337,Jan,Summer,Chris,Ambient,2,1,2.6,-8.395999999999999,10.2485,205.65283333333332,4.0521666666666665,80.97566666666667,5.945666666666667,24.297833333333333,22.16111111111111,20.46111111111111
2016-01-13,13338,Jan,Summer,Chris,Ambient,2,1,2.7,-11.406,10.438,242.102,4.127,163.717,4.278,22.165,22.133333333333336,23.93333333333333
2016-01-13,13339,Jan,Summer,Loic,Ambient,3,2,3.0,52.882,9.953,179.298,3.936,36.639,4.08,25.643,22.566666666666666,27.899999999999995
2016-01-13,13340,Jan,Summer,Loic,Ambient,3,2,3.1,-21.145,9.818,175.012,3.882,25.924,4.024,24.486,22.600000000000005,25.33333333333333
2016-01-13,13341,Jan,Summer,Loic,Ambient,3,2,3.2,-4.4,10.346,213.955,4.091,78.674,14.637,23.875,22.7,26.93333333333333
2016-01-13,13342,Jan,Summer,Loic,Ambient,3,2,3.4,-8.122,10.163,189.639,4.018,38.222,4.166,25.518,22.33333333333333,26.73333333333333
2016-01-13,13343,Jan,Summer,Loic,Ambient,3,2,3.5,7.684,10.054,213.61,3.975,23.149,4.121,26.3945,22.7,24.8
2016-01-13,13344,Jan,Summer,Loic,Ambient,3,2,3.6,-6.604,10.004,211.039,3.956,73.964,4.101,26.00175,22.5,27.86666666666667
2016-01-13,13345,Jan,Summer,Loic,Ambient,3,2,3.7,27.364,9.849,246.695,3.894,74.524,4.037,24.488000000000003,22.73333333333333,27.566666666666666
2016-01-13,13346,Jan,Summer,Chris,Elevated,4,2,4.0,-5.376600000000001,10.1575,236.85483333333332,4.016333333333333,39.57316666666667,5.948333333333333,27.297,22.450000000000003,21.283333333333335
2016-01-13,13347,Jan,Summer,Chris,Elevated,4,2,4.1,-4.195,10.657,214.593,4.214,60.262,15.077,26.70475,22.566666666666666,24.100000000000005
2016-01-13,13348,Jan,Summer,Chris,Elevated,4,2,4.3,-4.689,9.583,237.007,3.789,24.017,3.928,27.363000000000003,22.3,17.566666666666666
2016-01-13,13349,Jan,Summer,Chris,Elevated,4,2,4.4,-8.428,10.39,257.746,4.108,21.772,4.259,22.165,22.5,20.2
2016-01-13,13350,Jan,Summer,Chris,Elevated,4,2,4.5,-3.763,10.132,223.197,4.006,65.11,4.153,27.80425,22.4,23.33333333333333
2016-01-13,13351,Jan,Summer,Chris,Elevated,4,2,4.6,-5.808,10.629,315.876,4.203,35.246,4.357,27.47775,22.73333333333333,22.0
2016-01-13,13352,Jan,Summer,Chris,Elevated,4,2,4.7,-5.376600000000001,9.554,172.71,3.778,31.032,3.916,27.26925,22.2,20.5
2016-01-13,13353,Jan,Summer,Loic,Elevated,5,3,5.0,-13.264,9.586,188.586,3.79,12.419,3.929,26.76725,22.0,30.03333333333333
2016-01-13,13354,Jan,Summer,Loic,Elevated,5,3,5.1,-17.531,9.794,285.508,3.873,18.595,4.015,27.125,22.100000000000005,28.2
2016-01-13,13355,Jan,Summer,Loic,Elevated,5,3,5.2,-21.064,10.031,231.558,3.966,6.319,4.112,26.613000000000003,22.23333333333333,24.633333333333336
2016-01-13,13356,Jan,Summer,Loic,Elevated,5,3,5.3,-10.226,10.152,213.198,4.014,11.639,4.161,26.76975,22.266666666666666,24.66666666666667
2016-01-13,13357,Jan,Summer,Loic,Elevated,5,3,5.4,-15.191,10.13,264.09,4.006,42.931,14.332,29.266,22.46666666666667,29.73333333333333
2016-01-13,13358,Jan,Summer,Loic,Elevated,5,3,5.5,-20.055,9.653,335.961,3.817,16.948,3.957,27.61075,22.23333333333333,24.0
2016-01-13,13359,Jan,Summer,Loic,Elevated,5,3,5.6,-16.221833333333333,10.161,176.979,4.018,21.256,4.165,26.50175,22.23333333333333,26.366666666666664
2016-01-13,13360,Jan,Summer,Jasmine,Ambient,6,3,6.1,-26.265,10.294,283.961,4.07,12.048,4.22,25.377,22.366666666666664,24.33333333333333
2016-01-13,13361,Jan,Summer,Jasmine,Ambient,6,3,6.2,-11.666,10.151,359.272,4.014,44.092,4.161,25.853250000000006,22.3,27.93333333333333
2016-01-13,13362,Jan,Summer,Jasmine,Ambient,6,3,6.3,-14.49,9.871,252.478,3.903,54.159,13.966,24.783,22.266666666666666,28.8
2016-01-13,13363,Jan,Summer,Jasmine,Ambient,6,3,6.4,-15.965,10.426,267.064,4.122,3.55,4.274,23.85125,21.93333333333333,26.6
2016-01-13,13364,Jan,Summer,Jasmine,Ambient,6,3,6.5,-13.288,10.616,233.389,4.198,21.312,4.352,24.252,22.133333333333336,28.33333333333333
2016-01-13,13365,Jan,Summer,Jasmine,Ambient,6,3,6.6,-7.684,10.059,272.422,3.977,47.622,4.123,24.377,22.266666666666666,25.9
2016-01-13,13366,Jan,Summer,Jasmine,Ambient,6,3,6.7,-2.308,9.978,243.556,3.945,20.294,4.09,25.375,22.43333333333333,26.566666666666666
2016-02-18,15233,Feb,Summer,Jasmine,Elevated,1,1,1.0,6.713,10.334,193.153,4.086,-3.115,4.236,24.68,22.1,14.1
2016-02-18,15234,Feb,Summer,Jasmine,Elevated,1,1,1.1,13.105,9.94,217.395,3.93,30.285,4.075,24.611,22.23333333333333,15.466666666666667
2016-02-18,15235,Feb,Summer,Jasmine,Elevated,1,1,1.2,46.439,9.655,226.335,3.818,16.561,3.958,24.613000000000003,21.93333333333333,15.6
2016-02-18,15236,Feb,Summer,Jasmine,Elevated,1,1,1.4,-3.849,10.24,306.59,4.049,14.528,4.197,24.645,21.866666666666664,14.866666666666667
2016-02-18,15237,Feb,Summer,Jasmine,Elevated,1,1,1.5,-6.375,10.321,250.349,4.081,34.01,4.231,24.58,22.100000000000005,18.133333333333333
2016-02-18,15238,Feb,Summer,Jasmine,Elevated,1,1,1.6,11.611,10.857,274.829,4.293,6.881,4.45,24.643,22.0,13.833333333333336
2016-02-18,15239,Feb,Summer,Jasmine,Elevated,1,1,1.7,-8.799,10.13,203.855,4.006,7.822,4.153,24.603,22.23333333333333,14.233333333333333
2016-02-18,15240,Feb,Summer,Chris,Ambient,2,1,2.0,-25.155,10.384,183.46,4.106,14.847,4.256,24.601999999999997,22.0,16.2
2016-02-18,15241,Feb,Summer,Chris,Ambient,2,1,2.1,2.653,10.272,288.687,4.062,50.921,4.211,24.627,21.66666666666667,17.666666666666668
2016-02-18,15242,Feb,Summer,Chris,Ambient,2,1,2.2,-2.959,9.48,184.557,3.748,21.66,3.886,24.158,22.2,19.0
2016-02-18,15243,Feb,Summer,Chris,Ambient,2,1,2.3,-5.065,10.446,299.204,4.13,35.966,4.282,24.645,22.16666666666667,18.83333333333333
2016-02-18,15244,Feb,Summer,Chris,Ambient,2,1,2.5,-3.374,10.511,195.304,4.156,44.555,4.309,24.125,21.600000000000005,14.533333333333333
2016-02-18,15245,Feb,Summer,Chris,Ambient,2,1,2.6,24.751,10.478,219.25,4.143,42.716,4.295,24.625,21.83333333333333,16.833333333333332
2016-02-18,15246,Feb,Summer,Chris,Ambient,2,1,2.7,42.555,10.369,285.395,4.1,35.11083333333334,4.25,24.127,22.03333333333333,21.466666666666672
2016-02-18,15247,Feb,Summer,Yui,Ambient,3,2,3.0,-2.249799999999999,10.029,243.714,3.9652000000000003,12.2074,4.110799999999999,24.6132,21.946666666666665,22.366666666666667
2016-02-18,15248,Feb,Summer,Yui,Ambient,3,2,3.1,-5.552,9.813,220.431,3.88,11.272,4.022,24.627,22.0,22.4
2016-02-18,15249,Feb,Summer,Yui,Ambient,3,2,3.2,-9.028,10.32,249.074,4.08,-0.414,4.23,24.627,21.766666666666666,20.466666666666665
